GS_PCT,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,ALL_STAR,ALL_NBA
0.38,16.8,1.6,3.8,1.5,3.4,0.1,0.4,0.6,0.8,1.1,2.1,3.2,1.4,0.9,0.1,0.7,1.8,4.0,.438,.455,.278,.452,.763,0,0
0.85,32.1,6.5,14.4,5.9,12.8,0.6,1.7,3.5,4.1,0.9,2.2,3.1,3.4,0.8,0.1,2.1,2.5,17.1,.449,.463,.346,.469,.852,3,0
0.11,14.4,1.1,3.1,0.5,1.4,0.6,1.7,0.5,0.7,0.2,0.8,1.0,2.4,0.4,0.0,0.9,1.7,3.2,.336,.347,.328,.427,.692,0,0
0.0,6.1,0.6,1.8,0.6,1.8,0.0,0.1,0.3,0.5,0.5,0.5,1.1,0.3,0.0,0.2,0.3,0.8,1.6,.329,.329,.333,.335,.652,0,0
0.24,20.8,2.7,6.5,1.8,3.9,0.9,2.6,0.7,0.9,1.2,3.0,4.2,0.9,0.7,0.3,0.8,1.8,7.1,.424,.474,.349,.494,.704,0,0
0.0,5.6,0.5,1.3,0.5,1.3,0.0,0.0,0.3,0.5,0.5,0.9,1.4,0.1,0.2,0.1,0.5,0.8,1.4,.406,.406,0,.406,.667,0,0
0.04,14.6,1.8,4.4,1.1,2.6,0.7,1.8,1.0,1.1,0.2,1.1,1.3,1.3,0.5,0.1,0.8,1.5,5.4,.416,.429,.396,.497,.910,0,0
0.13,11.7,1.5,3.7,1.2,3.0,0.2,0.7,0.4,0.6,0.4,0.9,1.3,0.6,0.4,0.2,0.6,2.1,3.6,.397,.412,.333,.429,.710,0,0
0.47,15.4,2.5,4.7,2.5,4.7,0.0,0.0,1.0,1.6,1.5,2.5,4.0,0.5,0.3,0.8,0.7,2.1,6.1,.541,.541,0,.541,.642,0,0
0.58,28.2,4.9,10.8,4.4,9.1,0.6,1.7,5.6,6.8,1.1,3.8,4.9,2.1,0.7,0.2,2.3,2.8,16.0,.453,.478,.324,.479,.822,0,0
0.91,34.5,6.3,12.9,5.6,10.9,0.7,2.1,2.0,2.5,2.3,6.3,8.7,1.9,1.5,1.1,1.5,2.2,15.2,.484,.513,.331,.510,.810,4,2
0.72,30.9,4.6,10.0,4.5,9.4,0.1,0.7,3.1,3.8,1.1,2.6,3.7,6.5,1.2,0.2,2.4,2.2,12.5,.461,.478,.217,.468,.807,0,0
0.71,33.4,5.0,10.8,4.3,8.6,0.7,2.2,2.6,3.7,1.9,6.5,8.4,3.7,0.9,0.9,2.3,3.0,13.3,.463,.502,.312,.495,.693,0,0
0.04,12.5,1.5,3.7,1.0,2.3,0.5,1.4,0.6,0.8,0.9,1.8,2.7,0.7,0.4,0.2,0.6,1.5,4.2,.410,.433,.373,.482,.736,0,0
0.19,17.9,1.8,4.4,1.8,4.0,0.1,0.4,1.0,1.4,0.3,1.4,1.8,2.5,0.6,0.1,1.3,1.5,4.8,.419,.435,.235,.429,.719,0,0
0.55,26.9,2.9,7.0,1.7,3.6,1.2,3.4,1.6,2.0,0.9,3.8,4.7,1.6,1.1,0.3,1.1,2.7,8.6,.410,.467,.349,.495,.820,0,0
0.13,11.4,1.3,3.1,1.1,2.4,0.2,0.7,0.5,0.8,0.4,1.2,1.5,1.2,0.5,0.2,0.9,1.0,3.3,.419,.469,.236,.444,.712,0,0
0.17,19.2,3.1,6.0,3.0,5.9,0.0,0.1,0.8,1.1,0.9,1.9,2.7,0.9,0.8,0.3,0.8,1.2,7.0,.507,.512,.250,.509,.739,0,0
0.14,14.4,0.6,1.5,0.6,1.5,0.0,0.0,0.5,1.1,1.8,2.2,3.9,0.6,0.5,0.5,0.7,2.3,1.7,.407,.409,.000,.407,.459,0,0
0.6,30.8,5.4,11.0,4.4,8.8,0.9,2.2,2.5,2.9,1.0,3.0,4.0,2.4,0.6,0.2,1.5,2.1,14.1,.485,.505,.406,.526,.860,1,0
0.48,29.8,4.9,11.1,3.3,6.8,1.6,4.3,2.0,2.3,0.4,2.0,2.3,3.8,1.1,0.2,1.7,1.8,13.4,.444,.484,.380,.517,.845,0,0
0.0,8.5,1.2,3.1,1.1,2.6,0.1,0.5,0.1,0.1,0.4,0.8,1.2,0.5,0.3,0.0,0.9,0.7,2.5,.378,.419,.167,.392,1.000,0,0
0.64,27.4,3.7,7.9,3.6,7.5,0.1,0.4,1.9,2.7,2.3,4.6,6.9,1.5,0.8,0.4,1.7,2.5,9.3,.465,.476,.244,.471,.699,0,0
0.85,31.7,4.7,11.4,3.5,7.9,1.2,3.4,2.6,3.6,1.2,3.3,4.5,2.7,1.7,0.5,1.8,2.6,13.2,.414,.447,.339,.465,.715,1,1
0.32,21.7,3.5,8.3,3.3,7.7,0.2,0.6,1.8,2.2,0.7,1.5,2.2,1.2,0.6,0.1,1.1,2.0,9.0,.422,.429,.339,.435,.813,0,0
0.0,10.2,1.0,2.8,1.0,2.8,0.0,0.0,0.6,1.1,0.9,1.6,2.5,0.4,0.3,0.5,0.8,1.7,2.6,.361,.363,.000,.361,.559,0,0
0.15,9.9,1.2,3.3,1.0,2.8,0.1,0.6,0.3,0.4,0.2,0.6,0.8,1.5,0.7,0.0,0.6,1.1,2.9,.356,.373,.267,.378,.900,0,0
0.68,28.1,3.7,8.4,2.3,5.1,1.4,3.3,1.2,1.6,0.6,2.2,2.8,1.7,0.7,0.2,1.0,2.6,9.9,.434,.452,.406,.514,.799,0,0
0.65,23.1,3.3,6.6,3.3,6.5,0.1,0.2,1.4,2.0,1.5,3.1,4.6,0.8,0.5,0.8,1.5,2.6,8.2,.504,.507,.359,.508,.723,0,0
0.08,14.2,1.5,3.6,0.9,2.1,0.5,1.4,1.2,1.4,0.6,1.7,2.3,1.0,0.6,0.2,0.7,2.0,4.6,.408,.432,.372,.482,.861,0,0
0.06,11.2,1.4,3.6,1.3,3.3,0.1,0.3,0.8,1.1,0.2,0.9,1.0,1.9,0.4,0.0,1.2,1.3,3.6,.389,.399,.267,.399,.728,0,0
0.43,14.4,2.2,4.9,2.2,4.8,0.0,0.1,1.0,1.4,1.2,1.8,2.9,0.3,0.2,0.2,0.8,2.0,5.6,.455,.458,.350,.460,.738,0,0
0.33,29.4,5.1,12.4,3.4,7.6,1.7,4.8,2.8,3.2,0.4,1.9,2.2,3.4,0.9,0.2,1.9,1.5,14.6,.410,.449,.348,.477,.862,0,0
0.12,19.4,2.5,6.0,1.9,4.2,0.6,1.8,1.4,1.7,0.2,1.1,1.3,2.2,0.6,0.1,1.1,1.7,7.0,.416,.443,.349,.467,.799,0,0
0.12,20.9,3.8,8.8,3.7,8.4,0.1,0.4,1.9,2.8,1.3,3.3,4.6,1.2,0.5,0.3,1.5,2.2,9.6,.435,.446,.191,.439,.691,0,0
0.05,10.9,1.0,2.7,0.6,1.6,0.3,1.1,0.8,0.9,0.1,1.0,1.1,1.2,0.6,0.1,0.7,1.1,3.1,.361,.388,.320,.424,.847,0,0
0.0,8.7,0.4,1.3,0.4,1.2,0.0,0.1,0.2,0.4,0.4,0.9,1.2,0.5,0.1,0.1,0.5,1.1,1.1,.321,.320,.333,.339,.556,0,0
0.17,15.6,2.1,5.5,1.2,3.1,0.9,2.4,0.5,0.6,0.3,0.7,1.0,1.8,0.3,0.2,0.8,0.7,5.5,.377,.377,.378,.460,.822,0,0
0.11,11.6,1.3,3.0,1.3,3.0,0.0,0.0,1.7,2.6,1.4,2.1,3.5,0.2,0.3,0.2,0.8,1.6,4.4,.440,.440,0,.440,.660,0,0
0.16,15.5,1.8,4.3,1.6,3.7,0.2,0.6,1.0,1.2,0.2,1.4,1.7,2.3,0.7,0.1,0.8,1.5,4.8,.417,.433,.315,.439,.788,0,0
0.19,16.2,2.2,4.8,2.2,4.8,0.0,0.0,1.2,1.8,1.3,2.8,4.0,0.8,0.5,0.4,1.0,2.3,5.6,.460,.464,.100,.460,.659,0,0
0.04,17.3,2.9,7.1,1.8,4.2,1.1,2.9,0.5,0.6,0.2,1.5,1.7,1.6,0.7,0.1,0.8,1.3,7.5,.409,.423,.390,.490,.851,0,0
0.02,10.0,0.7,1.6,0.6,1.5,0.0,0.1,0.6,0.8,0.3,0.8,1.1,1.4,0.3,0.1,0.6,0.9,1.9,.401,.424,.158,.408,.711,0,0
0.27,19.6,3.1,6.9,3.1,6.8,0.0,0.1,2.2,2.7,1.6,2.6,4.3,0.8,0.4,0.3,1.2,2.0,8.4,.446,.448,.226,.447,.814,0,0
0.79,31.9,5.4,13.0,3.9,8.6,1.5,4.4,2.9,3.7,0.8,3.1,3.9,3.1,1.3,0.4,2.5,2.4,15.1,.414,.456,.333,.471,.798,0,0
0.5,13.3,1.8,3.7,1.8,3.7,0.0,0.0,0.7,1.1,1.1,2.0,3.1,0.3,0.3,1.1,1.1,2.8,4.3,.485,.486,.000,.485,.617,0,0
0.05,6.8,0.8,1.7,0.8,1.7,0.0,0.0,0.4,0.9,1.1,0.5,1.6,0.3,0.2,0.1,0.3,1.1,1.9,.460,.460,0,.460,.424,0,0
0.4,17.2,2.2,5.4,1.4,3.1,0.8,2.4,0.9,1.1,0.6,1.7,2.2,0.9,0.6,0.4,1.0,1.7,6.2,.411,.469,.336,.485,.789,0,0
0.06,9.4,1.3,3.3,1.2,3.0,0.1,0.3,0.3,0.5,0.4,1.1,1.5,0.3,0.2,0.1,0.3,0.8,3.0,.391,.400,.289,.403,.613,0,0
0.28,12.4,1.5,3.3,1.5,3.3,0.0,0.0,0.5,1.0,1.3,1.9,3.3,0.5,0.3,0.4,0.9,2.2,3.5,.458,.456,.667,.461,.485,0,0
0.15,11.8,0.8,1.8,0.8,1.8,0.0,0.0,0.5,0.9,1.2,1.3,2.6,0.4,0.3,0.2,0.5,1.9,2.2,.457,.465,.063,.457,.527,0,0
0.46,21.5,2.6,5.4,2.6,5.4,0.0,0.0,2.0,3.2,2.1,4.4,6.5,0.6,0.3,0.9,1.5,2.6,7.2,.480,.481,.000,.480,.639,1,0
0.88,30.6,5.1,10.6,5.0,10.2,0.1,0.4,2.0,3.2,1.7,5.1,6.8,1.9,1.2,1.1,1.7,3.3,12.3,.483,.492,.234,.487,.629,1,0
0.6,30.5,4.6,10.2,4.5,9.8,0.1,0.4,2.9,3.9,1.3,3.2,4.5,1.6,0.7,0.4,1.6,2.2,12.1,.449,.456,.260,.454,.740,0,0
0.04,8.5,0.7,1.9,0.7,1.9,0.0,0.0,0.4,0.6,0.7,1.2,1.9,0.3,0.2,0.3,0.5,1.2,1.8,.377,.382,.000,.377,.609,0,0
0.22,12.7,2.2,5.0,2.2,4.9,0.0,0.0,0.8,1.1,1.3,1.6,2.8,0.5,0.3,0.2,0.6,2.0,5.3,.450,.453,.154,.451,.740,0,0
0.59,20.1,2.9,6.3,2.9,6.2,0.0,0.0,1.7,2.5,2.0,3.3,5.3,0.5,0.3,1.0,1.2,2.9,7.5,.459,.460,.231,.459,.704,0,0
0.43,26.3,4.2,8.9,4.2,8.6,0.0,0.3,1.7,2.8,1.3,3.6,4.9,1.9,0.9,1.1,2.0,2.3,10.1,.472,.482,.168,.474,.590,0,0
0.55,26.9,3.9,8.5,2.4,4.7,1.5,3.8,1.3,1.7,0.6,3.6,4.2,2.6,0.6,0.2,1.5,2.0,10.6,.459,.502,.407,.550,.769,0,0
0.02,9.6,1.1,2.2,1.1,2.2,0.0,0.0,0.5,0.8,0.9,1.9,2.7,0.3,0.3,0.5,0.7,1.3,2.7,.489,.494,.000,.489,.593,0,0
0.11,15.2,1.9,4.3,1.9,4.2,0.0,0.1,0.8,1.1,0.8,2.0,2.9,0.5,0.2,0.2,0.9,2.2,4.6,.442,.451,.063,.443,.783,0,0
0.13,12.4,1.2,2.9,1.2,2.9,0.0,0.0,1.3,1.8,1.3,2.0,3.3,0.1,0.2,0.9,0.6,2.1,3.8,.427,.429,.000,.427,.736,0,0
0.31,19.0,3.7,7.7,3.7,7.7,0.0,0.0,1.2,1.6,1.2,1.8,3.1,1.0,0.4,0.2,1.0,1.9,8.6,.474,.475,.111,.474,.786,0,0
0.14,18.1,1.9,4.0,1.8,3.5,0.2,0.6,0.9,1.3,1.4,2.3,3.7,0.8,0.7,0.4,0.6,2.2,4.9,.481,.509,.311,.503,.671,0,0
0.52,20.1,2.1,4.6,1.8,4.0,0.2,0.7,0.7,1.0,1.1,1.9,2.9,0.9,0.5,0.3,0.8,1.8,5.1,.446,.463,.341,.470,.778,0,0
0.05,6.3,0.5,1.1,0.5,1.1,0.0,0.0,0.3,0.4,0.7,1.5,2.1,0.1,0.2,0.2,0.3,1.1,1.4,.495,.495,0,.495,.659,0,0
0.0,15.4,1.7,4.0,0.7,1.5,1.0,2.5,0.6,0.6,0.2,1.0,1.2,1.3,0.4,0.0,0.6,1.0,4.9,.415,.447,.396,.538,.886,0,0
0.69,27.2,3.9,9.2,2.4,5.4,1.4,3.8,1.6,2.0,0.8,2.7,3.5,1.5,0.9,0.2,1.0,2.3,10.7,.418,.450,.373,.495,.773,0,0
0.0,7.3,1.0,2.9,0.8,2.2,0.2,0.7,1.1,1.4,0.2,0.6,0.7,0.2,0.2,0.0,0.6,0.5,3.2,.335,.364,.250,.366,.795,0,0
0.67,19.8,1.5,2.7,1.5,2.7,0.0,0.0,0.8,1.5,1.9,4.3,6.2,0.4,0.3,1.4,1.0,2.7,3.9,.552,.553,.000,.552,.557,0,0
0.68,32.0,6.7,15.0,5.0,10.6,1.7,4.4,4.0,4.8,1.0,2.8,3.8,2.1,0.9,0.1,1.5,1.6,19.0,.447,.475,.380,.503,.838,1,1
0.62,26.5,3.7,9.4,2.2,5.2,1.5,4.2,1.3,1.8,1.2,3.5,4.7,1.5,0.8,0.2,1.1,2.0,10.3,.397,.431,.355,.476,.718,0,0
0.25,11.6,1.3,2.7,1.3,2.7,0.0,0.0,0.9,1.3,0.6,1.5,2.1,0.3,0.3,0.4,0.7,1.9,3.4,.469,.469,0,.469,.685,0,0
0.02,9.8,1.2,2.8,1.1,2.7,0.0,0.1,0.7,1.0,0.5,1.2,1.6,0.6,0.3,0.2,0.5,1.5,3.0,.413,.420,.125,.414,.690,0,0
0.66,22.3,2.7,6.7,2.0,4.7,0.7,2.0,1.1,1.6,0.5,1.7,2.2,1.6,0.5,0.2,1.0,1.4,7.2,.406,.433,.340,.456,.698,0,0
0.18,19.8,3.1,6.6,3.1,6.6,0.0,0.0,2.1,3.0,1.6,3.0,4.6,0.5,0.6,1.2,1.3,2.5,8.4,.473,.476,.074,.473,.699,0,0
0.53,15.9,1.8,3.8,1.8,3.8,0.0,0.0,1.1,1.6,1.4,2.5,3.9,0.3,0.2,0.7,0.9,2.2,4.8,.490,.490,.000,.490,.657,0,0
0.57,26.8,3.9,9.1,2.6,5.8,1.2,3.3,2.1,2.7,0.6,3.3,4.0,2.8,0.8,0.3,1.6,2.4,11.1,.426,.450,.384,.495,.784,0,0
0.21,14.3,1.5,3.1,1.5,3.1,0.0,0.0,1.0,1.5,1.2,2.2,3.4,0.5,0.3,0.4,0.8,2.6,4.0,.487,.488,.333,.488,.714,0,0
0.01,9.2,1.6,3.7,1.0,2.4,0.5,1.3,0.8,1.1,0.4,1.3,1.7,0.3,0.2,0.3,0.5,1.1,4.4,.417,.435,.385,.485,.735,0,0
0.26,15.2,2.2,4.9,2.2,4.9,0.0,0.0,0.5,0.7,1.0,1.9,2.8,0.5,0.3,0.5,0.7,1.9,4.9,.439,.441,.188,.440,.778,0,0
0.06,17.7,1.9,3.6,1.9,3.5,0.0,0.1,1.5,2.3,1.7,3.3,5.0,0.5,0.4,1.4,0.7,1.9,5.4,.532,.541,.221,.535,.654,0,0
0.82,35.1,6.7,16.0,4.8,10.5,2.0,5.6,5.2,6.5,0.8,3.1,3.9,5.3,1.6,0.2,3.2,3.0,20.7,.421,.458,.351,.482,.803,3,3
0.0,6.5,0.9,2.7,0.7,2.0,0.2,0.7,0.1,0.2,0.2,0.4,0.6,0.2,0.2,0.0,0.3,0.8,2.2,.352,.358,.333,.395,.600,0,0
0.34,18.7,2.5,5.7,2.3,5.0,0.2,0.7,1.4,1.7,0.4,1.3,1.7,3.1,0.5,0.0,1.2,1.5,6.6,.438,.452,.338,.459,.806,0,0
0.22,10.7,1.3,3.4,1.2,3.1,0.1,0.3,0.6,0.8,0.8,1.6,2.5,0.6,0.2,0.1,0.9,2.6,3.4,.391,.397,.333,.407,.744,0,0
0.72,30.7,3.1,7.0,1.8,3.6,1.3,3.3,1.2,1.6,1.3,2.9,4.2,1.8,1.0,0.9,0.9,2.3,8.6,.437,.486,.384,.529,.743,0,0
0.02,6.3,0.3,0.9,0.3,0.9,0.0,0.0,0.3,0.6,0.5,0.8,1.3,0.1,0.1,0.4,0.3,0.9,1.0,.368,.368,0,.368,.556,0,0
0.08,11.7,1.3,2.6,1.2,2.6,0.0,0.1,0.3,0.5,1.3,2.1,3.4,0.5,0.1,0.3,0.7,1.2,2.8,.477,.488,.143,.479,.511,0,0
0.02,8.7,0.6,1.7,0.5,1.1,0.1,0.6,0.2,0.5,0.3,0.6,0.9,1.0,0.4,0.0,0.6,0.6,1.6,.372,.435,.250,.415,.393,0,0
0.63,18.1,3.0,5.9,3.0,5.9,0.0,0.0,1.2,1.8,1.6,2.2,3.9,0.5,0.2,0.4,0.8,2.1,7.2,.498,.499,.167,.498,.701,0,0
0.08,9.0,1.1,3.3,1.0,2.9,0.1,0.4,0.5,0.7,0.5,0.9,1.3,0.5,0.1,0.2,0.8,1.1,2.8,.336,.342,.286,.352,.667,0,0
0.25,13.5,1.4,3.5,1.1,2.3,0.3,1.2,0.4,0.6,0.7,1.7,2.4,0.7,0.6,0.2,0.4,1.2,3.6,.405,.471,.274,.451,.640,0,0
0.46,22.1,2.5,5.1,2.5,5.1,0.0,0.0,1.6,2.9,1.8,3.7,5.5,0.9,0.5,0.6,1.3,2.3,6.6,.492,.493,.111,.492,.570,0,0
0.01,12.3,1.5,3.9,1.3,3.3,0.2,0.6,0.7,0.9,0.3,0.9,1.2,2.0,0.5,0.0,1.1,0.7,3.9,.384,.390,.353,.413,.769,0,0
0.76,27.3,3.1,5.1,3.1,5.1,0.0,0.0,2.1,3.2,3.0,6.0,9.0,0.8,0.5,1.2,1.4,2.8,8.2,.597,.598,.000,.597,.644,1,1
0.38,25.6,3.4,8.2,3.2,7.6,0.1,0.7,2.4,3.2,0.6,1.9,2.5,4.3,1.5,0.1,1.7,2.5,9.3,.409,.428,.193,.417,.762,0,0
0.4,15.8,1.3,2.8,1.3,2.8,0.0,0.0,1.3,1.9,1.2,1.7,2.9,0.8,0.3,0.2,0.6,2.4,3.9,.455,.456,.000,.455,.699,0,0
0.65,20.4,1.2,3.0,1.2,3.0,0.0,0.0,1.1,1.6,1.2,2.4,3.7,0.9,0.5,0.5,0.8,2.8,3.6,.411,.414,.206,.412,.647,0,0
0.78,24.9,4.9,9.0,4.9,9.0,0.0,0.0,3.2,4.9,1.8,3.4,5.2,0.5,0.3,0.7,2.2,3.0,12.9,.545,.544,1.000,.545,.642,0,0
0.15,14.0,0.8,2.0,0.8,1.9,0.0,0.0,0.3,0.6,1.4,2.3,3.7,0.4,0.4,1.0,0.6,2.0,2.0,.427,.429,.167,.428,.467,0,0
0.35,19.9,3.2,7.6,3.0,6.9,0.2,0.7,1.1,1.4,1.1,2.4,3.5,0.8,0.5,0.4,0.9,1.8,7.9,.425,.433,.340,.440,.799,0,0
0.0,7.2,1.0,1.9,1.0,1.9,0.0,0.0,0.6,0.9,0.5,1.2,1.7,0.2,0.1,0.1,0.5,1.6,2.5,.507,.507,0,.507,.697,0,0
0.0,5.0,0.4,1.9,0.4,1.6,0.0,0.2,0.3,0.4,0.2,0.5,0.7,0.7,0.2,0.0,0.5,0.3,1.2,.234,.268,.000,.234,.800,0,0
0.26,12.0,1.0,2.5,1.0,2.3,0.0,0.2,0.8,1.1,0.9,1.3,2.2,0.5,0.5,0.1,0.5,1.4,2.9,.409,.426,.200,.416,.791,0,0
0.94,33.4,6.5,12.8,6.4,12.4,0.1,0.4,3.9,5.1,2.5,6.7,9.2,3.2,0.5,1.6,2.2,2.1,17.0,.507,.512,.368,.513,.753,6,4
0.39,22.2,2.8,7.5,2.0,5.0,0.8,2.5,0.7,1.1,1.6,4.1,5.8,0.8,0.3,1.7,0.7,1.7,7.2,.377,.408,.315,.430,.671,0,0
0.66,25.3,2.4,5.4,2.3,4.9,0.1,0.5,0.9,1.1,0.8,2.0,2.8,1.8,0.4,0.4,0.9,2.2,5.8,.445,.457,.318,.459,.765,0,0
0.0,5.0,0.5,2.1,0.5,1.9,0.0,0.2,0.2,0.4,0.2,0.8,1.0,0.3,0.0,0.2,0.4,0.7,1.2,.232,.260,.000,.232,.500,0,0
0.67,22.9,2.6,4.9,2.6,4.9,0.0,0.0,1.6,2.8,2.6,3.4,6.0,0.5,0.4,1.4,1.0,2.5,6.8,.528,.528,.000,.528,.587,0,0
0.33,15.0,1.8,3.3,1.8,3.3,0.0,0.0,0.9,1.8,1.2,2.0,3.2,0.2,0.1,1.1,0.6,1.6,4.5,.560,.560,.000,.560,.485,0,0
0.48,24.1,3.6,8.6,2.4,5.6,1.2,3.0,1.5,1.9,0.4,1.9,2.2,3.5,0.8,0.1,1.5,2.0,9.9,.417,.437,.379,.484,.802,0,0
0.69,29.0,4.4,9.4,3.5,7.1,0.9,2.3,3.0,3.9,0.8,3.2,4.0,2.0,0.7,0.3,1.5,2.2,12.6,.464,.493,.376,.511,.768,0,0
0.86,34.7,6.1,13.9,4.6,9.7,1.6,4.2,2.2,2.7,0.8,3.1,4.0,3.9,0.8,0.2,1.9,1.8,16.0,.441,.472,.371,.497,.802,7,1
0.69,30.0,3.9,8.3,3.5,6.8,0.5,1.5,3.5,4.6,1.8,3.7,5.5,2.7,1.4,1.8,1.9,2.0,11.8,.474,.510,.310,.502,.754,1,0
0.09,13.9,1.5,3.7,1.3,2.9,0.2,0.8,0.2,0.3,0.9,1.8,2.7,0.7,0.3,0.4,0.6,0.9,3.4,.407,.465,.196,.428,.711,0,0
0.66,27.3,3.9,8.8,3.1,6.6,0.8,2.2,2.1,2.7,1.9,5.9,7.8,1.5,0.7,0.4,1.2,2.6,10.8,.445,.464,.388,.493,.785,0,0
0.0,6.6,0.7,2.1,0.6,1.6,0.1,0.5,0.4,0.5,0.2,0.5,0.7,1.3,0.3,0.0,0.6,0.7,1.8,.320,.375,.158,.340,.765,0,0
0.92,30.5,6.2,12.6,5.8,11.3,0.4,1.3,2.7,3.6,0.4,2.4,2.7,5.6,0.8,0.1,2.3,1.6,15.5,.491,.510,.324,.508,.751,6,4
0.29,21.9,2.9,7.0,1.6,3.5,1.3,3.5,0.8,1.1,0.9,2.9,3.8,1.4,0.7,0.4,1.1,2.1,8.0,.415,.451,.378,.509,.758,0,0
0.79,31.0,6.7,14.1,6.5,13.5,0.2,0.7,3.1,4.1,2.9,6.2,9.1,1.8,0.7,0.3,2.1,2.4,16.6,.471,.481,.273,.478,.764,2,1
0.1,15.3,2.3,4.3,2.3,4.3,0.0,0.0,1.4,1.8,0.9,2.3,3.2,0.4,0.3,0.7,0.9,2.4,5.9,.527,.527,0,.527,.792,0,0
0.98,34.1,6.5,14.8,4.6,9.7,1.9,5.1,2.2,3.2,1.2,3.7,5.0,2.7,1.2,0.4,1.8,2.3,17.1,.438,.474,.370,.502,.707,0,0
0.02,6.4,0.6,1.5,0.6,1.5,0.0,0.0,0.3,0.6,0.7,0.9,1.6,0.1,0.0,0.4,0.1,0.8,1.4,.389,.389,0,.389,.462,0,0
0.0,4.9,0.2,0.9,0.2,0.8,0.0,0.0,0.1,0.1,0.2,0.4,0.6,1.3,0.4,0.0,0.2,0.6,0.5,.273,.281,.000,.273,1.000,0,0
0.05,12.9,0.8,2.7,0.7,2.2,0.2,0.5,0.7,1.0,0.8,1.5,2.3,0.8,0.6,0.1,0.5,1.1,2.5,.303,.305,.295,.333,.687,0,0
0.13,14.2,1.7,5.1,1.5,4.4,0.2,0.7,0.7,0.9,0.4,0.8,1.3,2.3,0.7,0.0,1.3,1.1,4.3,.335,.355,.218,.351,.746,0,0
0.12,13.0,1.1,2.9,0.8,1.9,0.3,1.0,0.5,0.6,0.5,1.5,2.0,0.8,0.3,0.2,0.7,1.6,3.1,.390,.415,.344,.450,.783,0,0
0.05,10.2,1.3,2.9,1.2,2.7,0.1,0.2,0.6,0.9,0.8,1.0,1.8,0.5,0.3,0.2,0.5,1.3,3.2,.434,.447,.276,.445,.640,0,0
0.49,24.7,3.3,7.6,2.5,5.6,0.8,2.0,1.5,1.8,1.2,2.6,3.8,1.5,0.8,0.2,1.1,2.5,9.0,.437,.452,.396,.490,.823,0,0
0.18,17.3,2.2,4.2,2.2,4.2,0.0,0.0,1.4,2.3,1.7,3.1,4.7,0.4,0.3,1.0,0.9,2.2,5.7,.513,.513,0,.513,.603,0,0
0.74,26.4,3.2,8.2,2.5,5.8,0.7,2.4,1.3,1.9,0.6,2.3,2.9,6.1,1.4,0.3,2.5,2.4,8.5,.393,.432,.299,.437,.716,0,0
0.16,14.4,1.8,4.6,1.3,2.9,0.5,1.7,1.2,1.5,0.6,1.0,1.6,0.5,0.4,0.1,0.7,0.9,5.4,.401,.450,.317,.459,.768,0,0
0.0,8.7,1.1,3.3,0.9,2.8,0.2,0.4,0.5,0.6,0.5,0.8,1.4,0.7,0.6,0.1,0.8,0.6,2.8,.337,.318,.462,.366,.700,0,0
0.73,29.7,4.2,9.0,3.7,7.4,0.5,1.6,3.0,4.2,1.4,4.4,5.8,2.1,1.4,0.8,1.8,2.2,11.9,.469,.502,.312,.496,.709,1,0
0.26,22.2,2.4,5.9,1.8,4.1,0.6,1.8,1.0,1.4,0.5,1.7,2.3,4.4,1.0,0.2,1.8,2.0,6.4,.411,.449,.324,.460,.703,0,0
0.1,15.4,2.8,6.7,2.4,5.3,0.4,1.3,1.0,1.3,0.5,1.7,2.2,1.1,0.5,0.3,1.3,1.4,7.1,.424,.452,.314,.455,.749,0,0
0.02,8.0,0.7,2.0,0.7,2.0,0.0,0.1,0.6,0.9,0.3,0.9,1.1,0.1,0.1,0.4,0.3,1.0,2.0,.325,.338,.000,.325,.684,0,0
0.22,11.3,1.0,2.3,1.0,2.3,0.0,0.0,0.6,1.0,1.2,1.9,3.2,0.3,0.3,0.6,0.6,1.3,2.6,.419,.423,.143,.420,.642,0,0
0.07,7.5,0.3,1.2,0.3,1.2,0.0,0.0,0.5,1.1,0.6,1.0,1.6,0.4,0.3,0.1,0.4,1.3,1.2,.283,.283,0,.283,.429,0,0
0.03,11.6,1.5,3.3,1.5,3.2,0.0,0.0,0.9,1.3,1.1,1.8,2.9,0.2,0.2,0.4,0.7,2.0,3.9,.466,.469,.200,.467,.657,0,0
0.9,31.2,6.8,13.0,6.8,13.0,0.0,0.0,2.6,3.7,2.4,7.1,9.5,2.2,0.9,0.4,2.1,3.0,16.2,.521,.522,.071,.521,.722,2,1
0.43,19.5,2.1,6.2,0.9,2.6,1.2,3.6,1.0,1.3,0.3,1.5,1.8,2.2,0.6,0.1,0.8,1.1,6.5,.344,.359,.333,.441,.748,0,0
0.27,19.4,2.5,6.3,1.9,4.4,0.6,1.9,1.5,2.0,0.7,2.0,2.8,1.5,0.6,0.1,1.1,1.6,7.2,.401,.429,.338,.452,.776,0,0
0.83,32.2,5.2,12.0,4.4,9.6,0.8,2.4,2.8,3.3,1.3,3.7,5.0,2.3,1.3,0.2,1.8,2.4,14.1,.434,.456,.348,.469,.847,2,0
0.33,21.3,2.8,7.0,1.7,3.9,1.1,3.1,0.7,1.0,0.4,2.0,2.4,0.8,0.4,0.5,0.7,1.4,7.5,.403,.437,.362,.483,.747,0,0
